ACO Identifier,ACO Name,Start Date,Track 2 ACO,Advance pay status,Interim payment election,Advanced payment amount,Quality Score,Quality Performance Sharing Rate,Final sharing rate,Minimum Loss Rate (%),Minimum Savings Rate (%),Total benchmark expenditures ($),Total savings/losses ($),Shared Savings ($),Shared Losses ($),Total number of assigned beneficiaries,Total assigned beneficiary person years,Total number of ESRD assigned beneficiary person years,Total number of DISABLED  assigned beneficiary person years,Total number of AGED/DUAL assigned beneficiary person years,Total number of AGED/NON-DUAL assigned beneficiary person years,"Total number of assigned beneficiaries, age 0-64","Total number of assigned beneficiaries, age 65-74","Total number of assigned beneficiaries, age 75-84","Total number of assigned beneficiaries, age 85+","Total number of assigned beneficiaries, Female","Total number of assigned beneficiaries, Male","Total number of assigned beneficiaries, Non-Hispanic White","Total number of assigned beneficiaries, Black","Total number of assigned beneficiaries, Asian","Total number of assigned beneficiaries, Hispanic","Total number of assigned beneficiaries, North American Native","Total number of assigned beneficiaries, Other",Total performance year spending per assigned beneficiary,Total expenditures per assigned ESRD beneficiary,Total expenditures per assigned DISABLED beneficiary,Total expenditures per assigned AGED/DUAL beneficiary,Total expenditures per assigned AGED/NON-DUAL beneficiary,Total inpatient spending per assigned beneficiary,Acute care hospital (IPPS/CAH) spending per assigned beneficiary,Long-term care hospital spending per assigned beneficiary,Inpatient rehabilitation facility (IRF) spending per assigned beneficiary,Inpatient psychiatric hospital spending per assigned beneficiary,Hospice spending per assigned beneficiary,Skilled nursing facility spending per assigned beneficiary,Other inpatient spending per assigned beneficiary,Physician/supplier spending per assigned beneficiary,Ambulance spending per assigned beneficiary,Home health spending per assigned beneficiary,Durable medical equipment spending per assigned beneficiary,"Inpatient hospital discharges per 1,000 person years","Acute care hospital discharges per 1,000 person years","LTCH discharges per 1,000 person years","IRF discharges per 1,000 person years","IPF discharges per 1,000 person years","CHF (PQI8) discharges  per 1,000 person years","COPD/Asthma (PQI5) discharges per 1,000 person years","Bacterial Pneumonia (PQI11) discharges per 1,000 person years","Acute care readmissions (all-cause 30 day) per 1,000 discharges","Post-acute care discharge provider visits (30 day)  per 1,000 discharges","Skilled nursing facility discharges per 1,000 person years","Outpatient ED visits per 1,000 person years","Inpatient ED visits per 1,000 person years","Computed tomography (CT) events per 1,000 person years","Magnetic resonance imaging (MRI) events per 1,000 person years","Primary care services per 1,000 person years","Primary care services with a PCP per 1,000 person years","Primary care services with a specialist per 1,000 person years","Primary care services with a NP/PA/CNS per 1,000 person years","Primary care services with a FQHC/RHC per 1,000 person years",Number of CAH IIs,Number of FQHCs,Number of RHCs,Number of ETA hospitals,Number of other facility types,Number of participating PCPs,Number of participating specialists,Number of participating nurse practitioners,Number of participating physician assistants,Number of participating clinical nurse specialist,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A70850,"ACO Health Partners, LLC",01/01/2013,0,1,,1711600,1,0.5,0.5,,0.029639928%,$112554354.60,$120950289.60,$-8395935.00,$0.00,,10600,10251.58333,96.58333333,1641.916667,478.0833333,8035,2131,4578,2666,1225,5816,4784,9517,733,91,73,7,$179.00,$84737.53,$11574.03,$12063.40,$10951.48,$3410.00,$2938.30,$149.99,$284.31,$72.38,$225.81,$1046.58,$0.00,$4922.46,$118.00,$796.68,$322.83,374.052,341.865,4.584,16.191,11.412,11.704,15.021,9.168,168.336,781.859,98.609,693.094,273.492,935.862,387.122,12304.801,4863.262,6427.161,998.285,16.094,0,0,0,0,0,78,35,16,0,0,1.026629471,1.13747067,0.955754564,1.030633178,1.031951012,1.128844648,0.952381086,1.063291246,1.049691973,1.152508988,1.023259578,1.060486312,1.03109866,1.14318277,0.998786354,1.110968632
A43744,Central Jersey ACO LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.025263653%,$206390711.60,$205412167.20,$978544.00,$0.00,,19340,18765.75,115,1830.833333,1025.416667,15794.5,2513,8194,5733,2900,11511,7829,17763,867,159,140,7,$404.00,$93780.90,$10680.49,$17118.31,$9973.07,$3432.35,$2871.34,$70.82,$456.89,$102.46,$355.78,$1117.42,$0.00,$4284.03,$166.37,$369.17,$215.83,332.148,295.858,1.439,24.300,10.551,13.216,11.350,9.912,164.350,801.251,109.135,666.427,261.753,689.607,318.133,11240.798,4560.756,5938.905,598.964,142.174,0,5,0,0,0,117,213,42,0,0,1.080074415,1.17302653,1.147683219,1.109149501,1.077884314,1.160914799,1.17977009,1.1178526,1.066983833,1.136679104,1.206549,1.120930063,1.062051384,1.094384278,1.233303072,1.095842916
A91256,"SERPA ACO, LLC",01/01/2013,0,1,,2106340,1,0.5,0.5,,0.029440688%,$99440157.03,$101333449.00,$-1893292.00,$0.00,,10932,10582.33333,55.83333333,993.25,401.5833333,9131.666667,1341,4258,3475,1858,6361,4571,10688,50,23,80,13,$78.00,$68553.75,$8406.47,$12869.47,$9197.44,$3187.52,$2927.84,$57.37,$140.92,$61.22,$229.98,$1252.44,$5.48,$2138.96,$88.56,$190.80,$264.24,294.453,277.538,1.984,7.182,7.654,10.584,8.505,15.970,120.796,838.023,114.247,505.938,56.415,448.105,171.512,8599.332,4925.001,2510.694,640.312,523.325,0,0,1,0,0,50,2,7,0,0,1.017843924,0.981614078,0.928365546,0.956471046,0.998027772,1.002920365,0.925970182,0.964927578,1.021979855,0.975315029,0.98374394,0.961955743,0.982894649,1.0125596,1.002178006,0.978231899
A72294,"Accountable Care Coalition of North Texas, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.032284284%,$81446276.23,$79931298.06,$1514978.00,$0.00,,7857,7606.166667,88.66666667,1334.583333,818.5,5364.416667,1757,3710,1795,595,4466,3391,6093,766,533,237,13,$215.00,$79867.73,$10174.22,$10628.56,$9427.28,$3566.62,$2432.39,$576.18,$433.21,$118.37,$291.75,$622.02,$69.48,$3554.33,$100.72,$1016.44,$304.68,316.980,255.582,14.988,26.557,15.119,9.203,9.466,10.255,140.825,689.426,55.218,768.061,227.710,829.853,396.389,9959.287,4660.035,4515.810,771.742,11.701,0,0,0,0,0,46,14,5,1,0,1.037250012,1.16090164,1.005639718,1.066106892,1.05098784,1.101408036,0.918032395,1.055777273,0.964201759,1.124576932,0.86645798,1.037497583,1.022371483,1.142272885,0.842425454,1.033255269
A16366,"Accountable Care Network of Florida, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.032616617%,$74055705.40,$72499231.42,$1556474.00,$0.00,,7691,7480.583333,23.08333333,435.9166667,127.8333333,6893.75,723,3157,2517,1294,4533,3158,7407,107,30,31,9,$107.00,$62164.39,$9121.95,$12860.03,$9493.22,$2357.66,$1966.58,$60.34,$342.55,$37.47,$291.01,$651.02,$0.00,$4606.06,$81.62,$764.67,$230.61,263.616,235.409,1.470,21.121,5.615,8.021,7.352,6.016,115.743,800.329,61.626,472.824,199.049,654.227,294.763,13152.718,4559.003,6821.527,1759.756,12.432,0,0,0,0,0,52,102,7,0,0,0.98358564,1.093038091,1.055829659,1.062222805,0.98683121,1.106406189,1.040657706,1.063781526,1.097793085,1.140504613,0.998952236,1.047832943,1.002752017,1.096141353,0.983115594,1.05840707
A54859,"Keystone Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.032876877%,$57368283.66,$56049114.27,$1319169.00,$0.00,,7561,7348,27,1093.416667,367.25,5860.333333,1327,3047,2083,1104,4504,3057,7387,50,17,23,5,$79.00,$64246.93,$6515.25,$9734.62,$7442.49,$2483.52,$2070.00,$11.45,$331.11,$73.28,$151.98,$643.82,$0.00,$2154.96,$125.40,$279.42,$266.36,267.420,238.841,0.817,19.869,7.893,11.976,6.941,6.532,134.066,758.242,66.140,724.687,198.149,631.873,204.818,8391.127,2134.867,3196.244,912.629,2147.387,0,6,1,0,0,44,172,21,1,0,0.978700819,0.909290451,0.982459362,1.053565373,0.968246259,0.910499852,1.001999756,1.008818446,0.96760284,0.985195284,0.945776352,1.028035208,1.031244122,0.974409517,0.944667449,1.03322066
A30316,NATURE COAST ACO LLC,01/01/2013,0,1,,1435480,1,0.5,0.5,,0.035327327%,$77038332.89,$78417234.78,$-1378902.00,$0.00,,6336,6106.833333,30.41666667,794.0833333,332.0833333,4950.25,981,2537,1871,947,3378,2958,5985,163,51,35,3,$99.00,$95721.41,$10634.81,$16736.23,$12424.21,$3726.62,$3329.71,$76.65,$272.49,$89.78,$934.71,$2121.82,$0.00,$3698.40,$171.57,$762.82,$253.28,432.303,404.956,1.965,13.264,12.118,13.919,13.755,8.515,150.439,807.662,204.034,746.377,315.548,760.132,252.668,12743.266,795.666,5498.267,783.385,5665.948,0,0,12,0,0,15,0,1,0,0,1.008525922,1.125479041,1.030202791,1.093659019,0.998195847,1.079132259,1.099615165,1.133358591,1.045683843,1.185074611,1.085271099,1.175930421,1.080733041,1.147350914,1.103044506,1.223972025
A84785,"MCM ACCOUNTABLE CARE ORGANIZATION, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.032804805%,$118672600.90,$121217932.60,$-2545332.00,$0.00,,7597,7326.916667,69.16666667,596.1666667,330.5,6331.083333,807,2522,2619,1649,4341,3256,6998,355,47,96,1,$100.00,$83088.60,$13768.87,$19663.81,$15915.68,$4594.92,$4033.69,$261.44,$325.37,$67.97,$736.47,$2253.46,$0.00,$5861.54,$203.89,$1501.74,$355.65,495.297,461.995,6.278,18.152,8.871,23.612,21.701,17.197,172.622,821.037,206.089,839.644,391.433,963.297,415.181,16673.453,7046.893,8782.275,828.452,15.832,0,0,0,0,0,36,4,2,0,0,1.104479046,1.297170707,1.115029226,1.306792951,1.043024653,1.264496816,1.121400466,1.341361766,1.089275674,1.311775538,1.187045605,1.371773625,1.121253616,1.322755888,1.205400007,1.391012297
A82661,"Meritage ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.026160232%,$155156360.70,$157794190.00,$-2637829.00,$0.00,,17099,16613.25,61.41666667,1104.583333,682.3333333,14764.91667,1787,8259,4456,2597,9715,7384,15874,208,251,195,17,$554.00,$99031.91,$9917.00,$13293.00,$8918.95,$3005.67,$2795.93,$108.61,$81.09,$70.28,$346.33,$1112.45,$0.91,$3083.73,$107.41,$454.10,$151.75,209.833,199.600,2.047,3.130,5.056,6.802,2.648,5.417,115.748,777.642,62.360,525.966,146.991,527.471,311.559,9168.345,3803.229,5001.189,223.256,140.671,0,1,0,0,0,133,297,17,1,1,0.998580409,0.868790885,0.943178408,0.920645038,1.021342527,0.945993744,0.949463963,0.897343371,1.032128057,0.975269719,0.962632131,0.90207319,1.051484562,1.04098327,0.98436413,0.899841346
A13613,"Accountable Care Network of New Jersey, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.02795059%,$143561323.30,$149634118.30,$-6072795.00,$0.00,,13415,12977.58333,85.75,1680.083333,617.6666667,10594.08333,2259,5900,3409,1847,7930,5485,11890,1192,57,61,3,$212.00,$93611.96,$9968.22,$21017.39,$10560.39,$3906.98,$3506.28,$121.15,$271.59,$87.82,$365.67,$1360.32,$0.00,$4170.96,$178.45,$468.68,$263.05,394.835,370.408,2.003,15.565,6.858,15.951,15.719,12.175,170.686,815.502,131.843,722.939,319.320,882.291,331.109,10780.667,4592.458,5246.817,933.841,7.551,0,0,0,0,0,92,80,43,1,1,1.001725557,1.024138443,1.159399859,1.06567432,1.046733061,1.021347253,1.267493785,1.080809903,1.030594951,0.99570383,1.248252394,1.088824428,1.008514817,1.048983523,1.23607141,1.064218143
A76577,"UW Health ACO, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.024193173%,$216698975.80,$222156240.80,$-5457265.00,$0.00,,28068,27130.16667,177.75,4369.916667,792.25,21790.25,5784,12398,6636,3250,16301,11767,26325,776,249,92,51,$575.00,$76973.64,$8561.97,$10038.04,$7485.29,$2681.62,$2447.52,$101.11,$83.08,$92.07,$452.31,$730.84,$0.00,$1834.26,$94.61,$247.37,$263.60,261.434,243.926,2.764,4.681,10.062,8.993,4.976,7.224,128.012,763.253,67.008,604.360,169.178,591.497,219.563,6980.828,2830.840,2960.433,1184.284,5.271,0,0,0,0,0,327,1285,202,2,1,1.046769654,1.15851086,0.930585859,0.986100773,1.062235311,1.151218607,0.985552584,0.960340914,1.057704706,1.116042454,0.986450349,0.952192878,1.07811353,1.12952392,1.002906677,0.95931345
A66307,"A.M. Beajow, M.D. Internal Medicine Associates ACO, P.C",01/01/2013,0,0,,,1,0.5,0.5,,0.036234234%,$70912014.83,$67555872.95,$3356142.00,$1644509.52,,5921,5765.583333,43.83333333,390.0833333,145.4166667,5186.25,604,2750,1927,640,3359,2562,5039,457,159,57,7,$202.00,$81323.39,$15162.04,$21729.40,$10588.94,$4498.66,$3005.10,$518.62,$1025.73,$205.84,$333.31,$971.01,$0.00,$4520.02,$104.18,$729.65,$255.15,316.360,244.728,10.927,48.564,12.141,9.713,7.111,8.846,133.374,733.252,61.746,533.858,232.760,765.404,389.380,11416.191,4510.038,6142.830,759.854,3.469,0,0,0,0,0,23,14,4,1,0,1.091599938,1.314319126,1.296803726,1.105257124,1.04753069,1.513567875,1.233556063,1.127980954,1.00039285,1.411244485,1.201369181,1.123384652,1.085289294,1.449442565,1.27984523,1.116722289
A71035,"Accountable Care Network of Texas, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.023585053%,$299856158.50,$299698024.20,$158134.00,$0.00,,34149,33142.08333,375.5,5673.416667,1613,25480.16667,7364,15148,8750,2887,19394,14755,28334,3891,338,923,51,$612.00,$60086.92,$9633.78,$12306.81,$7952.38,$2643.85,$2323.24,$126.91,$169.84,$55.93,$204.05,$413.83,$2.83,$2018.40,$118.19,$739.24,$294.17,283.446,259.398,3.259,10.138,10.561,11.224,6.638,7.483,152.347,769.941,48.337,776.113,203.216,737.099,249.200,8534.708,3988.403,3280.452,1230.852,35.001,0,0,0,0,0,491,1007,4,0,0,0.982893786,1.138715211,1.015455946,0.96962206,0.960326762,1.108833841,1.028385776,0.982156261,0.953647643,1.104540928,1.02249809,0.986946218,0.975154551,1.125238357,1.017297031,1.00197872
A97296,"Accountable Care Coalition of New Mexico, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.037276276%,$33701375.41,$34719600.90,$-1018225.00,$0.00,,5574,5434.5,34.41666667,1204.583333,417.9166667,3777.583333,1468,2524,1200,382,2917,2657,4730,65,14,472,154,$139.00,$57550.84,$6138.17,$8724.73,$5744.07,$2220.12,$1901.28,$51.75,$184.66,$87.80,$122.08,$236.40,$0.00,$1847.36,$153.33,$247.61,$275.48,200.202,175.545,1.656,11.409,11.593,5.336,6.256,8.280,121.457,741.903,20.793,641.825,132.119,448.799,204.067,8132.487,2362.499,2545.220,579.814,2644.954,0,16,0,0,0,54,39,45,2,0,0.978645994,0.781514935,0.779762919,0.748564527,0.989708285,0.786133041,0.793781275,0.775226765,0.982248507,0.888849655,0.872226178,0.823539206,0.962195075,0.896119329,0.805023799,0.814551155
A39327,"Accountable Care Coalition of Central Georgia, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.029646529%,$106323534.60,$107639419.80,$-1315885.00,$0.00,,10589,10192.16667,161.75,1787.833333,255.4166667,7987.166667,2394,4410,2838,947,6109,4480,7994,2351,78,47,9,$110.00,$80452.98,$8740.19,$13428.92,$9461.44,$3761.56,$3243.53,$225.41,$254.40,$68.39,$326.18,$674.61,$0.00,$3642.42,$276.03,$360.94,$352.54,448.580,417.281,6.083,15.600,9.615,20.113,18.446,15.796,171.132,742.032,87.322,838.487,296.404,956.715,343.205,11659.641,5881.674,5287.983,479.290,10.694,0,0,0,0,0,32,78,19,2,0,0.987661603,1.167293149,1.109429102,1.187310479,1.005686751,1.148011878,1.049576887,1.173729981,0.985371103,1.119800769,1.054074631,1.15984791,0.994583511,1.067918112,0.935039402,1.165159184
A86799,"Accountable Care Coalition of Georgia, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.029658532%,$86425294.53,$84646536.93,$1778758.00,$0.00,,10569,10091.16667,246.6666667,4515.833333,879.5,4449.166667,5369,3337,1314,549,6058,4511,5384,4991,25,104,5,$60.00,$63947.61,$6865.27,$7658.26,$6997.92,$2625.26,$2250.98,$52.82,$177.77,$154.26,$239.91,$318.29,$0.00,$2140.00,$205.02,$381.05,$353.80,305.019,272.317,1.784,10.207,20.711,12.982,15.558,11.495,141.989,691.702,34.486,1107.701,201.166,569.607,214.148,8465.225,420.863,3232.035,522.140,4290.188,0,69,0,0,0,155,68,50,1,0,0.977398588,0.986746733,0.885040358,1.026580076,0.985905012,0.998269918,0.87066218,1.033604193,0.973535151,0.998458465,0.874398946,1.052964064,0.983349942,0.999011809,0.85099147,1.077311439
A46585,"Accountable Care Coalition of Greater Athens Georgia II, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.029684937%,$98178893.12,$95886490.49,$2292403.00,$0.00,,10525,10176.41667,124.9166667,2143.416667,613,7295.083333,2588,4034,2692,1211,6158,4367,8954,1456,28,20,5,$62.00,$72591.54,$8766.11,$13120.18,$8222.86,$2782.34,$2426.33,$128.73,$95.12,$155.24,$433.23,$578.03,$0.00,$3093.15,$250.82,$688.09,$352.50,330.961,304.135,3.832,5.601,17.393,16.410,10.515,17.197,141.570,714.929,73.503,875.259,213.926,634.408,255.001,9873.613,3669.661,4270.560,873.097,1060.295,0,0,1,0,0,34,52,28,1,0,0.956027305,1.079385837,1.041062023,1.10111199,0.945947845,1.100494248,1.068875225,1.118080277,0.960686234,1.077936306,1.072866487,1.134570215,0.970796429,1.052052374,1.082331742,1.123848814
A72992,"Essential Care Partners II, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.029722144%,$83510098.90,$82083138.29,$1426961.00,$0.00,,10463,10076.66667,249.25,3680.666667,3023.25,3123.5,4497,3966,1579,421,5601,4862,6598,920,98,2578,10,$259.00,$61550.68,$6952.07,$7693.01,$5729.28,$2624.54,$2073.98,$189.62,$271.52,$130.86,$56.26,$171.24,$2.23,$2170.07,$161.63,$858.36,$261.90,266.259,225.471,5.855,15.184,19.550,9.725,7.344,7.145,147.368,676.632,18.558,916.970,179.027,540.953,216.639,8254.714,321.833,3171.485,287.496,4473.900,0,52,0,0,0,74,16,0,0,0,0.997270673,1.030554764,0.86760419,0.902411949,1.00519498,1.029897266,0.859962616,0.926364695,0.984520355,1.014706846,0.841613883,0.882961752,0.981331004,1.008630164,0.807596092,0.889717618
A48354,"NOMS ACO, LLC",01/01/2013,0,1,,1737160,0,0.5,0,,0.031504505%,$85738497.92,$84559571.58,$1178926.00,$0.00,,8495,8249.083333,93.83333333,1219.916667,277.75,6657.583333,1549,3441,2338,1167,4994,3501,7913,434,22,11,1,$114.00,$71147.12,$9762.91,$14048.82,$9323.44,$3216.67,$2881.02,$198.31,$158.43,$47.22,$529.71,$1102.62,$0.00,$2687.88,$154.22,$507.18,$292.23,385.012,362.222,4.728,10.547,7.516,17.335,15.881,15.153,178.843,801.983,123.529,887.493,265.969,765.176,244.270,9745.810,4499.409,4110.760,1129.580,6.061,0,0,0,0,0,30,32,18,0,0,1.003904995,1.207201555,1.263044049,1.152655816,1.07401852,1.148246878,1.184194738,1.135426622,1.068648886,1.130165174,1.129096653,1.101317086,1.046253364,1.211429735,1.163639219,1.107543785
A10419,"Morehouse Choice Accountable Care Organization and Education System, Inc.",01/01/2013,0,0,,,0,0.5,0,,0.035993994%,$44325851.58,$42404961.35,$1920890.00,$0.00,,6003,5802.833333,171.25,2128.416667,566.3333333,2936.833333,2566,2105,1000,332,3853,2150,520,5348,36,56,3,$40.00,$61569.25,$5972.18,$5719.61,$5417.64,$2245.46,$1953.52,$142.98,$44.49,$129.81,$154.45,$306.13,$0.00,$1772.81,$179.57,$337.30,$220.31,278.485,254.531,3.619,2.585,17.750,24.126,12.752,5.170,162.807,623.978,25.160,910.762,215.757,458.569,185.254,6277.795,2549.444,2655.427,483.212,589.712,0,11,0,0,0,126,213,60,18,11,0.945825853,1.010179648,0.825551832,1.033185384,0.959494614,1.01260293,0.841998389,1.022054823,1.000023599,1.030717516,0.857523241,1.057430063,0.939600712,1.009751095,0.835240418,1.059868258
A09602,"Lower Shore ACO, LLC",01/01/2013,0,1,,2031640,1,0.5,0.5,,0.029546309%,$145507726.50,$143977158.70,$1530568.00,$0.00,,10756,10372.16667,141.5,969,594.4166667,8667.25,1383,4596,3178,1599,6128,4628,8958,1594,61,12,7,$124.00,$98736.98,$14868.56,$19720.82,$11984.86,$5628.83,$4965.54,$72.98,$588.88,$32.05,$318.57,$1428.79,$3.11,$3343.94,$295.46,$618.21,$344.09,404.351,367.329,2.989,31.141,2.700,18.704,8.581,15.619,175.171,802.488,150.403,864.429,313.531,850.931,278.630,11911.397,4958.945,5433.195,1474.330,44.928,0,0,0,0,0,21,1,6,0,0,1.031556053,1.271301982,1.273363579,1.14707053,1.024536267,1.306811937,1.319546785,1.122095818,1.07140377,1.269209597,1.258000568,1.113381924,1.119195476,1.254807014,1.222106029,1.111967943
A25914,"Integral Healthcare, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.036135135%,$60747626.02,$53187545.08,$7560081.00,$3704439.66,,5954,5779.5,33,848.5,213.25,4684.75,1081,2487,1621,765,3318,2636,5516,260,19,79,3,$77.00,$59997.94,$8546.14,$10130.12,$8921.70,$2839.36,$2269.01,$49.52,$466.03,$69.85,$178.81,$280.94,$0.00,$4069.40,$85.79,$684.23,$264.91,326.326,288.087,0.692,25.608,11.939,10.728,14.707,6.575,141.461,723.404,29.241,630.331,235.834,658.188,355.740,10957.349,3352.885,6322.173,636.733,645.558,0,0,2,0,0,63,61,34,1,0,1.063683287,1.28733833,1.308342928,1.335386826,1.009055441,1.308821764,1.212184585,1.325158901,1.010553293,1.291155157,1.24652278,1.323136143,1.026034272,1.225288007,1.132015395,1.300982494
A14086,"Yuma Accountable Care Organization, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.038660661%,$44934917.00,$46656814.59,$-1721898.00,$0.00,,5113,4985.583333,28.5,313.3333333,117.25,4526.5,508,2525,1667,413,2714,2399,4706,51,14,249,13,$80.00,$65885.18,$8652.98,$10658.67,$9017.58,$3230.42,$2649.12,$31.62,$556.92,$17.96,$203.76,$206.43,$0.00,$3445.06,$112.22,$327.16,$257.92,262.504,226.608,0.602,33.690,1.604,9.024,11.230,14.639,110.747,806.399,23.062,550.076,181.487,748.408,311.035,10518.023,4536.373,4713.849,1229.098,38.704,0,0,0,0,0,14,85,6,0,0,0.999812846,1.157418089,1.007492449,1.027738356,1.010698926,1.140885631,1.008995905,1.055348263,1.007356008,1.096908359,0.952347575,1.039079532,1.110833157,1.095630697,0.950992379,1.013833095
A02472,"American Health Network of Ohio Care Organization, LLC",01/01/2013,0,1,,1625740,1,0.5,0.5,,0.031936937%,$93651883.83,$94555952.10,$-904068.00,$0.00,,8063,7721.583333,77.33333333,1281.833333,390.1666667,5972.25,1641,3001,2112,1309,4663,3400,7224,619,94,2,0,$124.00,$108909.03,$11074.42,$14956.91,$11068.25,$4168.00,$3702.35,$356.64,$109.02,$136.25,$652.93,$1924.92,$0.00,$3031.64,$282.93,$689.05,$331.57,417.660,390.852,8.547,5.957,12.303,13.339,13.728,12.562,180.349,779.097,171.079,889.455,316.256,801.649,234.278,10089.641,5858.643,3329.887,888.160,12.951,0,0,0,0,0,49,14,20,0,0,1.00013369,1.138941006,1.066026451,1.045970104,1.062438835,1.151550837,1.048447698,1.053972336,1.050615488,1.175078739,1.086645078,1.062887856,1.244836784,1.217322713,1.130771089,1.08017342
A07870,"ProCare Med, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.02410427%,$280813990.50,$273058705.00,$7755286.00,$3800089.89,,28957,28207.08333,87.75,1944.666667,627.6666667,25547,3037,13605,8877,3438,15861,13096,27515,650,88,266,22,$416.00,$86794.12,$9858.70,$13233.64,$9314.76,$2448.83,$2267.57,$39.40,$109.55,$55.63,$199.91,$674.04,$0.00,$4636.69,$82.32,$596.16,$293.59,279.752,264.933,0.886,6.523,7.409,10.458,8.048,8.260,137.094,802.123,66.225,520.330,194.916,799.480,338.745,11588.756,4968.362,6029.514,571.559,19.321,0,0,0,0,0,100,56,28,0,0,1.089984625,1.179309389,1.068141473,1.05310571,1.127103693,1.103285517,1.106764991,1.069963561,1.106233008,1.107211258,1.054134596,1.051463004,1.059699741,1.126590233,1.069031954,1.056716872
A43641,"National ACO, LLC",01/01/2013,0,1,,1260160,1,0.5,0.5,,0.037477478%,$111311069.80,$105120150.40,$6190919.00,$3033550.51,,5507,5327.583333,85.83333333,763.75,1433,3045,936,2012,1556,1003,3158,2349,3480,927,612,213,6,$269.00,$122451.91,$19355.70,$21553.37,$16072.50,$7510.89,$5547.62,$1376.87,$318.43,$564.34,$481.28,$3065.33,$0.00,$5763.70,$407.26,$1988.46,$342.63,583.379,496.097,35.851,14.641,36.790,16.706,19.146,11.638,185.785,753.343,204.032,919.554,469.631,864.182,402.434,13254.978,5851.246,6952.120,443.165,8.447,0,0,0,0,0,36,14,4,1,0,1.145638999,1.448584256,1.198907758,1.289787617,1.180475271,1.576161691,1.269471522,1.354846327,1.252162493,1.542243494,1.30030033,1.338649586,1.232964444,1.519604264,1.25173063,1.337377905
A51491,Billings Clinic,01/01/2013,0,0,,,1,0.5,0.5,,0.028518304%,$99092721.67,$100371829.90,$-1279108.00,$0.00,,12469,12084.91667,66,1257,384.25,10377.66667,1753,5544,3533,1639,7050,5419,11986,26,15,35,248,$159.00,$69599.14,$9454.29,$9576.51,$7729.52,$2755.27,$2615.87,$72.36,$45.24,$22.81,$197.43,$506.80,$4.60,$1841.17,$72.67,$134.88,$309.29,268.765,262.641,2.069,2.400,1.324,8.606,7.282,11.750,119.730,767.300,59.992,619.367,147.622,639.475,228.053,7854.998,2876.230,3080.121,1879.037,19.611,0,0,0,0,0,73,277,39,3,0,0.936214829,1.085970782,1.082144422,0.953029369,0.951953602,1.063058687,1.009950734,0.967154686,0.953285278,1.053756002,1.02997643,0.972433712,1.003966472,1.063139627,1.048867086,0.969942081
A05696,"KCMPA-ACO, LLC",01/01/2013,0,1,,2394520,1,0.5,0.5,,0.02855191%,$103488911.00,$102580846.20,$908065.00,$0.00,,12413,12083.75,56.25,1270.833333,157.8333333,10598.83333,1770,5669,3441,1533,7113,5300,11608,530,55,58,15,$147.00,$73567.59,$9060.97,$12376.55,$8017.32,$2704.47,$2369.17,$132.05,$197.11,$52.12,$402.47,$503.25,$0.00,$2758.47,$75.45,$426.66,$249.36,306.445,281.452,4.138,12.744,8.110,11.834,8.855,11.751,144.492,760.801,54.453,595.014,211.441,663.453,246.447,8815.393,4523.513,3596.483,677.935,17.461,0,0,0,0,0,58,12,19,0,0,0.972976451,1.096568471,1.041366817,0.95897937,0.991012787,1.110678998,1.00323972,0.964784184,0.982812886,1.093069637,0.975941929,0.963915631,1.008470775,1.102879814,1.007101951,0.963293363
